Minerali,per porzione,% RDA
Calcio,"23,9 mg","2,4 %"
Rame,"< 0,1 mg","2,1 %"
Ferro,"0,4 mg","2,5 %"
Magnesio,"7,7 mg","2,6 %"
Manganese,"0,1 mg","6,5 %"
Fosforo,"9,7 mg","1,4 %"
Potassio,"33,9 mg","1,7 %"
Selenio,"0,0 mg","0,0 %"
Zinco,"< 0,1 mg","1,1 %"
