0,1,2
Lisina,520.00,3.47
Istidina,400.00,400.00
Arginina,999.99,11.60
Acido aspartico,999.99,10.00
Treonina,590.00,3.93
Serina,850.00,5.67
Acido glutamico,999.99,24.13
Prolina,690.00,4.60
Glicina,800.00,5.33
Alanina,700.00,4.67
Cistina,280.00,1.87
Valina,910.00,6.07
Metionina,270.00,1.80
Isoleucina,730.00,4.87
Leucina,999.99,8.53
Tirosina,490.00,3.27
Fenilalanina,790.00,5.27
Triptofano,240.00,1.60
Indice chimico,60,
Aminoacido limitante,Lis.,
