Valori nutrizionali,per porzione,% RDA
Valore calorico,168 kcal 705 kJ,"8,4 %"
Grassi,"1,5 g","2,3 %"
Grassi saturi,"0,4 g","1,9 %"
Grassi monoinsaturi,"0,1 g","0,5 %"
Grassi polinsaturi,"0,6 g","4,1 %"
Carboidrati,"42,4 g","15,8 %"
Zuccheri,"0,0 g","0,0 %"
Proteine,"1,4 g","1,9 %"
Fibre alimentari,"13,2 g","4,4 %"
Colesterolo,"0,0 mg","0,0 %"
Sodio,"< 0,1 g","< 0,1 %"
Acqua,"196,8 g","9,8 %"
