Valori nutrizionali,per porzione,% RDA
Valore calorico,190 kcal 794 kJ,"9,5 %"
Grassi,"6,5 g","10,1 %"
Grassi saturi,"1,2 g","5,5 %"
Grassi monoinsaturi,"2,0 g","6,9 %"
Grassi polinsaturi,"1,2 g","8,0 %"
Carboidrati,"0,0 g","0,0 %"
Zuccheri,"0,0 g","0,0 %"
Proteine,"30,5 g","41,8 %"
Fibre alimentari,"0,0 g","0,0 %"
Colesterolo,"68,2 mg","227,3 %"
Sodio,"0,1 g","< 0,1 %"
Acqua,"87,6 g","4,4 %"
