,0,1,2
0,Composizione chimica,valore per 100g,RDA (%)
1,Parte edibile,100%,-
2,Acqua,"69,30g",-
3,Carboidrati disponibili,"14,90g",-
4,Carboidrati complessi,13g,-
5,Zuccheri solubili,"0,60g",-
6,Proteine,8g,-
7,Grassi (Lipidi),"0,40g",-
8,Saturi totali,,-
9,Monoinsaturi totali,,-
10,Polinsaturi totali,,-
11,Colesterolo,0,-
12,Fibra totale,"7,80g",-
13,Fibra solubile,"1,05g",-
14,Fibra insolubile,"6,78g",-
15,Alcol (g),0,-
16,Sodio,2mg,0.13% RDA
17,Potassio,289mg,6.15% RDA
18,Ferro,"1,70mg",21.25% RDA
19,Calcio,47mg,4.70% RDA
20,Fosforo,143mg,20.43% RDA
21,Magnesio,ND,-
22,Zinco,"1,54mg",14% RDA
23,Rame,"0,20mg",20% RDA
24,Selenio,ND,-
25,Tiamina (Vit. B1),"0,10mg",8.33% RDA
26,Riboflavina (Vit. B2),"0,01mg",0.77% RDA
27,Niacina (Vit. B3 o PP),"0,60mg",3.75% RDA
28,Vitamina A retinolo eq.,ND,-
29,Vitamina C,0mg,0% RDA
30,Vitamina E,ND,-
31,Vitamina B6,ND,-
32,Vitamina B12,ND,-
33,Manganese,ND,-
