0,1,2
Calorie,kcal,42.0
Calorie,kj,175.0
Grassi,g,0.39
Carboidrati,g,8.32
Proteine,g,3.64
Fibre,g,4.1
Zuccheri,g,2.08
Acqua,g,86.74
Ceneri,g,0.91
Minerali,,
Calcio,mg,26.0
Sodio,mg,15.0
Fosforo,mg,56.0
Potassio,mg,290.0
Ferro,mg,0.48
Magnesio,mg,18.0
Zinco,mg,0.24
Rame,mg,0.034
Manganese,mg,0.20600000000000002
Selenio,mcg,0.6
Vitamine,,
Retinolo (Vit. A),mcg,0.0
"Vitamina A, IU",IU,926.0
Betaina,mg,0.7
"Vitamina A, RAE",mcg_RAE,46.0
Tiamina (Vit. B1),mg,0.10300000000000001
Riboflavina (Vit. B2),mg,0.113
Niacina (Vit. B3),mg,0.537
Acido Pantotenico (Vit. B5),mg,0.342
Piridossina (Vit. B6),mg,0.289
Acido folico (Vit. B9 o M o Folacina),mcg,0.0
Folato alimentare,mcg,101.0
"Folato, DFE",mcg_DFE,101.0
"Folati, totali",mcg,101.0
Cobalamina (Vit. B12),mcg,0.0
"Vitamina B-12, aggiunta",mcg,0.0
Acido ascorbico (Vit. C),mg,45.7
Vitamina D (D2+D3),mcg,0.0
Colecalcifenolo (Vit. D),IU,0.0
Alpha-tocoferolo (Vit. E),mg,0.51
"Vitamina E, aggiunta",mg,0.0
Fillochinone (Vit. K),mcg,193.5
Colina totale (Vit. J),mg,18.1
"Carotene, beta",mcg,555.0
"Carotene, alfa",mcg,0.0
"Criptoxantina, beta",mcg,0.0
Licopene,mcg,0.0
Luteina + zeaxantina,mcg,1541.0
Zuccheri,,
Lipidi,,
"Acidi grassi, monoinsaturi",g,0.03
"Acidi grassi, polinsaturi",g,0.2
"Acidi grassi, saturi",g,0.081
Colesterolo,mg,0.0
Grassi saturi,,
4:0,g,0.0
6:0,g,0.0
8:0,g,0.002
10:0,g,0.0
12:0,g,0.0
14:0,g,0.001
16:0,g,0.069
18:0,g,0.004
Grassi monoinsaturi,,
16:1 indifferenziato,g,0.003
18:1 indifferenziato,g,0.025
20:1,g,0.0
22:1 indifferenziato,g,0.0
Grassi polinsaturi,,
18:2 indifferenziato,g,0.059000000000000004
18:3 indifferenziato,g,0.129
18:4,g,0.0
20:4 indifferenziato,g,0.002
20:5 n-3,g,0.0
22:5 n-3,g,0.0
22:6 n-3,g,0.0
Aminoacidi,,
Arginina,g,0.218
Cistina,g,0.023
Fenilalanina,g,0.106
Isoleucina,g,0.14300000000000002
Istidina,g,0.08199999999999999
Leucina,g,0.16399999999999998
Lisina,g,0.166
Metionina,g,0.035
Treonina,g,0.13
Triptofano,g,0.04
Valina,g,0.16699999999999998
Altro,,
Alcol etilico,g,0.0
Caffeina,mg,0.0
Teobromina,mg,0.0
