Valori nutrizionali,per porzione,% RDA
Valore calorico,79 kcal 330 kJ,"3,9 %"
Grassi,"3,1 g","4,8 %"
Grassi saturi,"0,9 g","4,2 %"
Grassi monoinsaturi,"0,9 g","2,9 %"
Grassi polinsaturi,"0,7 g","4,7 %"
Carboidrati,"0,0 g","0,0 %"
Zuccheri,"0,0 g","0,0 %"
Proteine,"11,8 g","16,2 %"
Fibre alimentari,"0,0 g","0,0 %"
Colesterolo,"38,4 mg","128,0 %"
Sodio,"< 0,1 g","< 0,1 %"
Acqua,"48,6 g","2,4 %"
