Minerali,per porzione,% RDA
Calcio,"9,0 mg","0,9 %"
Rame,"< 0,1 mg","2,9 %"
Ferro,"0,2 mg","1,4 %"
Magnesio,"26,9 mg","9,0 %"
Manganese,"< 0,1 mg","1,1 %"
Fosforo,"119,0 mg","17,0 %"
Potassio,"317,4 mg","15,9 %"
Selenio,"< 0,1 mg","77,9 %"
Zinco,"0,3 mg","4,7 %"
