Valori nutrizionali,per porzione,% RDA
Valore calorico,360 kcal 1.507 kJ,"18,0 %"
Grassi,"0,0 g","0,0 %"
Grassi saturi,"0,0 g","0,0 %"
Grassi monoinsaturi,"0,0 g","0,0 %"
Grassi polinsaturi,"0,0 g","0,0 %"
Carboidrati,"89,1 g","33,3 %"
Zuccheri,"85,2 g","170,4 %"
Proteine,"0,9 g","1,3 %"
Fibre alimentari,"0,0 g","0,0 %"
Colesterolo,"0,0 mg","0,0 %"
Sodio,"0,4 g","< 0,1 %"
Acqua,"8,8 g","0,4 %"
