0,1
Grassi saturi totali,3.26
C4:0\÷C10:0 (laurico),0.00
C12:0 (laurico),0.00
C14:0 (miristico),0.21
C16:0 (palmitico),1.88
C18:0 (stearico),1.09
C20:0 (arachidico),0.00
C22:0 (beenico),0.00
Grassi monoinsaturi totali,3.15
C14:1 (miristoleico),0.02
C16:1 (palmitoleico),0.32
C18:1 (oleico),2.58
C20:1 (eicosaenoico),0.03
C22:1 (erucico),0.00
Grassi polinsaturi totali,0.78
C18:2 W6 (linoleico),0.43
C18:3 W3 (linolenico),0.10
C20:4 W6 (arachidonico),0.05
C20:5 W3 (eicosapentaenoico - EPA),0.12
C22:6 W3 (docosaesaenoico - DHA),0.06
Rapporto Polinsaturi/Saturi,0.20
