Minerali,per porzione,% RDA
Calcio,"115,6 mg","11,6 %"
Rame,"0,4 mg","36,7 %"
Ferro,"5,2 mg","34,4 %"
Magnesio,"159,9 mg","53,3 %"
Manganese,"2,1 mg","105,0 %"
Fosforo,"364,1 mg","52,0 %"
Potassio,"332,1 mg","16,6 %"
Selenio,"< 0,1 mg","45,1 %"
Zinco,"2,1 mg","30,2 %"
