Valori nutrizionali,per porzione,% RDA
Valore calorico,251 kcal 1.051 kJ,"12,5 %"
Grassi,"3,9 g","6,0 %"
Grassi saturi,"0,0 g","0,0 %"
Grassi monoinsaturi,"0,0 g","0,0 %"
Grassi polinsaturi,"0,0 g","0,0 %"
Carboidrati,"46,0 g","17,2 %"
Zuccheri,"0,0 g","0,0 %"
Proteine,"9,3 g","12,8 %"
Fibre alimentari,"5,2 g","1,7 %"
Colesterolo,"0,0 mg","0,0 %"
Sodio,"< 0,1 g","< 0,1 %"
Acqua,"184,9 g","9,2 %"
