Minerali,per porzione,% RDA
Calcio,"20,0 mg","2,0 %"
Rame,"< 0,1 mg","3,4 %"
Ferro,"0,7 mg","5,0 %"
Magnesio,"6,3 mg","2,1 %"
Manganese,"< 0,1 mg","1,3 %"
Fosforo,"44,8 mg","6,4 %"
Potassio,"66,2 mg","3,3 %"
Selenio,"< 0,1 mg","9,5 %"
Zinco,"0,2 mg","2,4 %"
