Valori nutrizionali,per porzione,% RDA
Valore calorico,241 kcal 1.009 kJ,"12,1 %"
Grassi,"0,5 g","0,8 %"
Carboidrati,"54,0 g","20,1 %"
Proteine,"2,2 g","3,0 %"
Fibre alimentari,"8,0 g","2,7 %"
