0,1,2
Calorie,kcal,140.0
Calorie,kj,586.0
Grassi,g,4.85
Carboidrati,g,2.91
Proteine,g,19.93
Fibre,g,0.0
Zuccheri,g,0.0
Acqua,g,70.89
Ceneri,g,1.42
Minerali,,
Calcio,mg,5.0
Sodio,mg,77.0
Fosforo,mg,379.0
Potassio,mg,308.0
Ferro,mg,6.4
Magnesio,mg,20.0
Zinco,mg,12.02
Rame,mg,11.865
Manganese,mg,0.255
Selenio,mcg,22.7
Vitamine,,
Retinolo (Vit. A),mcg,11705.0
"Vitamina A, IU",IU,39056.0
Betaina,mg,7.6
"Vitamina A, RAE",mcg_RAE,11707.0
Tiamina (Vit. B1),mg,0.17300000000000001
Riboflavina (Vit. B2),mg,2.44
Niacina (Vit. B3),mg,10.55
Acido Pantotenico (Vit. B5),mg,6.065
Piridossina (Vit. B6),mg,0.9570000000000001
Acido folico (Vit. B9 o M o Folacina),mcg,0.0
Folato alimentare,mcg,125.0
"Folato, DFE",mcg_DFE,125.0
"Folati, totali",mcg,125.0
Cobalamina (Vit. B12),mcg,59.85
"Vitamina B-12, aggiunta",mcg,0.0
Acido ascorbico (Vit. C),mg,0.7
Alpha-tocoferolo (Vit. E),mg,0.37
"Vitamina E, aggiunta",mg,0.0
Fillochinone (Vit. K),mcg,0.9
Colina totale (Vit. J),mg,310.0
"Carotene, beta",mcg,11.0
"Carotene, alfa",mcg,13.0
"Criptoxantina, beta",mcg,11.0
Licopene,mcg,0.0
Luteina + zeaxantina,mcg,0.0
Tocoferolo beta,mg,0.0
Tocoferolo gamma,mg,0.03
Tocoferolo delta,mg,0.0
Zuccheri,,
Lipidi,,
"Acidi grassi, monoinsaturi",g,0.968
"Acidi grassi, polinsaturi",g,0.8290000000000001
"Acidi grassi, saturi",g,1.56
"Acidi grassi, trans",g,0.215
Colesterolo,mg,334.0
Grassi saturi,,
4:0,g,0.0
6:0,g,0.0
8:0,g,0.0
10:0,g,0.0
12:0,g,0.0
14:0,g,0.047
15:0,g,0.012
16:0,g,0.637
17:0,g,0.037000000000000005
18:0,g,0.8240000000000001
20:0,g,0.0
22:0,g,0.004
Grassi monoinsaturi,,
14:1,g,0.005
15:1,g,0.0
16:1 indifferenziato,g,0.08199999999999999
17:1,g,0.013000000000000001
18:1 indifferenziato,g,0.856
20:1,g,0.013000000000000001
22:1 indifferenziato,g,0.0
Grassi polinsaturi,,
18:2 indifferenziato,g,0.517
"18:2 n-6 c,c",g,0.517
18:3 indifferenziato,g,0.035
"18:3 n-3 c,c,c",g,0.027999999999999997
"18:3 n-6 c,c,c",g,0.008
18:4,g,0.0
"20:2 n-6 c,c",g,0.012
20:3 indifferenziato,g,0.0
20:4 indifferenziato,g,0.266
20:5 n-3,g,0.0
22:5 n-3,g,0.0
22:6 n-3,g,0.0
Aminoacidi,,
Acido aspartico,g,2.043
Acido glutammico,g,2.741
Alanina,g,1.3559999999999999
Arginina,g,1.3969999999999998
Cistina,g,0.37200000000000005
Fenilalanina,g,1.094
Glicina,g,1.739
Idrossiprolina,g,0.1
Isoleucina,g,0.968
Istidina,g,0.63
Leucina,g,1.905
Lisina,g,1.6269999999999998
Metionina,g,0.562
Prolina,g,1.248
Serina,g,0.981
Tirosina,g,0.7929999999999999
Treonina,g,0.873
Triptofano,g,0.27399999999999997
Valina,g,1.268
Altro,,
Alcol etilico,g,0.0
Caffeina,mg,0.0
Teobromina,mg,0.0
