Minerali,per porzione,% RDA
Calcio,"5,1 mg","0,5 %"
Rame,"< 0,1 mg","0,2 %"
Ferro,"< 0,1 mg","0,4 %"
Magnesio,"1,1 mg","0,4 %"
Manganese,"0,0 mg","0,0 %"
Fosforo,"4,7 mg","0,7 %"
Potassio,"8,7 mg","0,4 %"
Selenio,"< 0,1 mg","0,8 %"
Zinco,"< 0,1 mg","0,5 %"
