Minerali,per porzione,% RDA
Calcio,"17,9 mg","1,8 %"
Rame,"< 0,1 mg","9,4 %"
Ferro,"1,4 mg","9,2 %"
Magnesio,"28,1 mg","9,4 %"
Manganese,"< 0,1 mg","0,7 %"
Fosforo,"198,1 mg","28,3 %"
Potassio,"205,7 mg","10,3 %"
Selenio,"< 0,1 mg","59,8 %"
Zinco,"1,8 mg","26,0 %"
