Valori nutrizionali,per porzione,% RDA
Valore calorico,62 kcal 259 kJ,"3,1 %"
Grassi,"1,1 g","1,6 %"
Grassi saturi,"0,3 g","1,3 %"
Grassi monoinsaturi,"0,5 g","1,6 %"
Grassi polinsaturi,"0,3 g","1,7 %"
Carboidrati,"12,4 g","4,6 %"
Zuccheri,"11,7 g","23,5 %"
Proteine,"0,6 g","0,8 %"
Fibre alimentari,"0,1 g","< 0,1 %"
Colesterolo,"0,5 mg","1,6 %"
Sodio,"< 0,1 g","< 0,1 %"
Acqua,"1,7 g","< 0,1 %"
