Minerali,per porzione,% RDA
Calcio,"69,4 mg","6,9 %"
Rame,"0,3 mg","27,3 %"
Ferro,"0,7 mg","4,8 %"
Magnesio,"24,8 mg","8,3 %"
Manganese,"0,2 mg","10,9 %"
Fosforo,"24,8 mg","3,5 %"
Potassio,"255,4 mg","12,8 %"
Selenio,"< 0,1 mg","0,8 %"
Zinco,"0,3 mg","4,3 %"
