Valori nutrizionali,per porzione,% RDA
Valore calorico,131 kcal 550 kJ,"6,6 %"
Grassi,"0,2 g","0,4 %"
Grassi saturi,"< 0,1 g","0,2 %"
Grassi monoinsaturi,"< 0,1 g","0,2 %"
Grassi polinsaturi,"0,1 g","0,8 %"
Carboidrati,"34,7 g","12,9 %"
Zuccheri,"29,2 g","58,5 %"
Proteine,"1,0 g","1,4 %"
Fibre alimentari,"5,5 g","1,8 %"
Colesterolo,"0,0 mg","0,0 %"
Sodio,"< 0,1 g","< 0,1 %"
Acqua,"211,3 g","10,6 %"
