Informazioni nutrizionali,Come vendutoper 100 g / 100 ml
Grassi,"1,3 g"
- Acidi Grassi saturi,"0,3 g"
Carboidrati,69 g
- Zuccheri,"3,3 g"
Proteine,14 g
Sale,0 g
Sodio,0 g
Nutrition score - France,-1
Nutri-Score,A
