,0,1,2,3
1,Proteine(%): 2.1,,,
2,Lisina:,115,5.48,
3,Istidina:,36,1.71,
4,Arginina:,104,4.95,
5,Acido aspartico:,334,15.9,
6,Treonina:,83,3.95,
7,Serina:,76,3.62,
8,Acido glutamico:,348,16.57,
9,Prolina:,76,3.62,
10,Glicina:,58,2.76,
11,Alanina:,92,4.38,
12,Cistina:,22,1.05,
13,Valina:,116,5.52,
14,Metionina:,34,1.62,
15,Isoleucina:,92,4.38,
16,Leucina:,122,5.81,
17,Tirosina:,61,2.9,
18,Fenilalanina:,93,4.43,
19,Triptofano:,28,1.33,
20,Indice Chimico:,88,,
21,Aminoacido limitante:,Leu.,,
