Minerali,per porzione,% RDA
Calcio,"27,9 mg","2,8 %"
Rame,"< 0,1 mg","8,7 %"
Ferro,"1,1 mg","7,4 %"
Magnesio,"17,7 mg","5,9 %"
Manganese,"0,3 mg","17,0 %"
Fosforo,"58,8 mg","8,4 %"
Potassio,"60,6 mg","3,0 %"
Selenio,"< 0,1 mg","34,8 %"
Zinco,"0,6 mg","8,6 %"
