Informazioni nutrizionali,Come vendutoper 100 g / 100 ml
Grassi,"0,4 g"
- Acidi Grassi saturi,"0,1 g"
Carboidrati,"14,9 g"
- Zuccheri,"0,6 g"
Fibra alimentare,"7,8 g"
Proteine,8 g
Sale,"0,95 g"
Sodio,"0,374 g"
Nutrition score - France,0
Nutri-Score,B
