Minerali,per porzione,% RDA
Calcio,"14,2 mg","1,4 %"
Rame,"0,6 mg","55,3 %"
Ferro,"4,3 mg","28,8 %"
Magnesio,"25,1 mg","8,4 %"
Manganese,"< 0,1 mg","1,0 %"
Fosforo,"299,8 mg","42,8 %"
Potassio,"235,4 mg","11,8 %"
Selenio,"< 0,1 mg","60,3 %"
Zinco,"2,6 mg","37,7 %"
