Minerali,per porzione,% RDA
Calcio,"25,5 mg","2,6 %"
Rame,"0,3 mg","26,7 %"
Ferro,"0,8 mg","5,4 %"
Magnesio,"31,5 mg","10,5 %"
Manganese,"0,6 mg","29,8 %"
Fosforo,"82,5 mg","11,8 %"
Potassio,"1.224,0 mg","61,2 %"
Selenio,"< 0,1 mg","3,5 %"
Zinco,"0,4 mg","5,1 %"
