Minerali,per porzione,% RDA
Calcio,"4,0 mg","0,4 %"
Rame,"< 0,1 mg","7,2 %"
Ferro,"1,2 mg","8,3 %"
Magnesio,"24,0 mg","8,0 %"
Manganese,"< 0,1 mg","1,1 %"
Fosforo,"627,0 mg","89,6 %"
Potassio,"435,0 mg","21,8 %"
Selenio,"< 0,1 mg","71,7 %"
Zinco,"2,1 mg","30,4 %"
