Minerali,per porzione,% RDA
Calcio,"18,2 mg","1,8 %"
Rame,"0,4 mg","37,0 %"
Ferro,"4,0 mg","26,4 %"
Magnesio,"30,8 mg","10,3 %"
Manganese,"< 0,1 mg","1,6 %"
Fosforo,"378,0 mg","54,0 %"
Potassio,"460,6 mg","23,0 %"
Selenio,"< 0,1 mg","101,7 %"
Zinco,"3,7 mg","52,4 %"
