Minerali,per porzione,% RDA
Calcio,"69,9 mg","7,0 %"
Rame,"< 0,1 mg","5,2 %"
Ferro,"2,3 mg","15,4 %"
Magnesio,"80,3 mg","26,8 %"
Manganese,"< 0,1 mg","1,8 %"
Fosforo,"419,6 mg","59,9 %"
Potassio,"1.251,0 mg","62,5 %"
Selenio,"< 0,1 mg","315,1 %"
Zinco,"1,2 mg","17,8 %"
