Minerali,per porzione,% RDA
Calcio,"96,2 mg","9,6 %"
Rame,"< 0,1 mg","4,4 %"
Ferro,"1,1 mg","7,5 %"
Magnesio,"8,9 mg","3,0 %"
Manganese,"0,1 mg","7,3 %"
Fosforo,"68,8 mg","9,8 %"
Potassio,"70,3 mg","3,5 %"
Selenio,"< 0,1 mg","32,1 %"
Zinco,"0,2 mg","3,4 %"
