Minerali,per porzione,% RDA
Calcio,"26,0 mg","2,6 %"
Rame,"0,1 mg","11,4 %"
Ferro,"2,3 mg","15,5 %"
Magnesio,"38,0 mg","12,7 %"
Manganese,"< 0,1 mg","1,9 %"
Fosforo,"278,0 mg","39,7 %"
Potassio,"332,0 mg","16,6 %"
Selenio,"< 0,1 mg","120,0 %"
Zinco,"3,5 mg","50,3 %"
