,0,1,2,3,4,5
1,"Note Alimento: alimento interamente sostituito con"" RYE BREAD""",,,,,
2,"Categoria merceologica: 9002 - pane, pane biscottato, pizza, focaccia, pasta per pane e pizza",,,,,
3,Componenti Alimentari,Valore,Fonte,Codice,Classe,Note
4,Contenuti in 100 g / unità,,,,,
5,COMPONENTI PRINCIPALI,,,,,
6,"Parte edibile, %",100,07,91,,
7,"Energia, ricalcolata, kJ",937,86,,,
8,"Energia, Ric con fibra, kJ",983,86,,,
9,"Energia, ricalcolata, kcal",220,86,,,
10,"Energia, Ric con fibra, kcal",232,86,,,
11,"Proteine totali, g",8.3,07,91,,
12,"Proteine animali, g",0.0,07,91,,
13,"Proteine vegetali, g",8.3,07,91,,
14,"Lipidi totali, g",1.7,07,91,,
15,"Lipidi animali, g",0.0,07,91,,
16,"Lipidi vegetali, g",1.7,07,91,,
17,"Colesterolo, mg",0,07,91,,
18,"Carboidrati disponibili (MSE), g",45.8,07,91,,
19,"Amido (MSE), g",44.0,07,91,,
20,"Carboidrati solubili (MSE), g",1.8,07,91,,
21,"Fibra alimentare totale, g",5.8,07,91,,metodo Southgate metodo Englyst fibra=4.4g
22,"Alcol, g",0.0,07,91,,
23,"Acqua, g",37.4,07,91,,
24,MINERALI ed ELEMENTI IN TRACCIA,,,,,
25,"Ferro, mg",2.5,07,91,,
26,"Calcio, mg",80,07,91,,
27,"Sodio, mg",580,07,91,,
28,"Potassio, mg",190,07,91,,
29,"Fosforo, mg",160,07,91,,
30,"Zinco, mg",1.30,07,91,,
31,VITAMINE IDROSOLUBILI,,,,,
32,"Vitamina B1, Tiamina, mg",0.29,07,91,,
33,"Vitamina B2, Riboflavina, mg",0.05,07,91,,
34,"Vitamina C, mg",0,07,91,,
35,"Niacina, mg",2.30,07,91,,
36,"Vitamina B6, mg",0.09,07,91,,
37,"Folati totali, µg",24,07,91,,
38,VITAMINE LIPOSOLUBILI,,,,,
39,Retinolo equivalente,,,,,
40,"Retinolo eq. (RE), µg",0,07,91,,
41,"Retinolo, µg",0,07,91,,
42,"ß-carotene eq., µg",0,07,91,,
43,"Vitamina E (ATE), mg",1.20,07,91,,
44,"Vitamina D, µg",0.00,07,91,,
45,ACIDI GRASSI,,,,,
46,"Acidi grassi saturi totali, g",0.32,28,18060,,RIPR lip=3.3g saturi=0.626g 18:1=1.296g mono=1.311g 18:2=0.739g 18:3=0.06g altri PUFA=0 PUFA=0.799g
47,"Acidi grassi monoinsaturi totali, g",0.68,28,18060,,
48,"Acido oleico, g",0.67,28,18060,,
49,"Acidi grassi polinsaturi totali, g",0.41,28,18060,,
50,"Acido linoleico, g",0.38,28,18060,,
51,"Acido linolenico, g",0.03,28,18060,,
52,"Altri acidi grassi polinsaturi, g",0.00,86,,,
