Informazioni nutrizionali,Come vendutoper 100 g / 100 ml
Grassi,"0,3 g"
- Acidi Grassi saturi,0 g
Carboidrati,"14,6 g"
- Zuccheri,"1,1 g"
Fibra alimentare,6 g
Proteine,"8,2 g"
Sale,1 g
Sodio,"0,394 g"
Nutrition score - France,-5
Nutri-Score,A
