,0,1,2,3,4,5
1,"Categoria merceologica: 14006 - gelati, ghiaccioli",,,,,
2,Componenti Alimentari,Valore,Fonte,Codice,Classe,Note
3,Contenuti in 100 g / unità,,,,,
4,COMPONENTI PRINCIPALI,,,,,
5,"Parte edibile, %",100,03,0417,,
6,"Energia, ricalcolata, kJ",454,86,,,
7,"Energia, Ric con fibra, kJ",454,86,,,
8,"Energia, ricalcolata, kcal",106,86,,,
9,"Energia, Ric con fibra, kcal",106,86,,,
10,"Proteine totali, g",tr,03,0417,,
11,"Proteine animali, g",0.0,03,0417,,
12,"Proteine vegetali, g",tr,03,0417,,
13,"Lipidi totali, g",0.0,03,0417,,
14,"Lipidi animali, g",0.0,03,0417,,
15,"Lipidi vegetali, g",0.0,03,0417,,
16,"Colesterolo, mg",0,03,0417,,
17,"Carboidrati disponibili (MSE), g",28.4,03,0417,,
18,"Amido (MSE), g",0.0,03,0417,,
19,"Carboidrati solubili (MSE), g",28.4,03,0417,,
20,"Fibra alimentare totale, g",0.0,03,0417,,
21,"Alcol, g",0.0,03,0417,,
22,"Acqua, g",73.0,03,0417,,
23,MINERALI ed ELEMENTI IN TRACCIA,,,,,
24,"Ferro, mg",tr,03,0417,,
25,"Calcio, mg",1,03,0417,,
26,"Sodio, mg",tr,03,0417,,
27,"Potassio, mg",14,03,0417,,
28,"Fosforo, mg",1,03,0417,,
29,"Zinco, mg",tr,03,0417,,
30,VITAMINE IDROSOLUBILI,,,,,
31,"Vitamina B1, Tiamina, mg",tr,03,0417,,
32,"Vitamina B2, Riboflavina, mg",tr,03,0417,,
33,"Vitamina C, mg",4,03,0417,,
34,"Niacina, mg",tr,03,0417,,
35,"Vitamina B6, mg",0.01,08,216,,"per i nutrienti 08/216 ALIMENTO ISMILE Sorbet, lemon acqua=64.9g, prot=0.9g, lip=tracce, GD=34.2g"
36,"Folati totali, µg",1,08,216,,
37,VITAMINE LIPOSOLUBILI,,,,,
38,Retinolo equivalente,,,,,
39,"Retinolo eq. (RE), µg",tr,03,0417,,
40,"Retinolo, µg",0,03,0417,,
41,"ß-carotene eq., µg",tr,03,0417,,
42,"Vitamina E (ATE), mg",tr,08,216,,
43,"Vitamina D, µg",0.00,03,0417,,
44,ACIDI GRASSI,,,,,
45,"Acidi grassi saturi totali, g",0.00,03,0417,,acidi grassi =0 quando lip=0
46,"Acidi grassi monoinsaturi totali, g",0.00,03,0417,,
47,"Acido oleico, g",0.00,03,0417,,
48,"Acidi grassi polinsaturi totali, g",0.00,03,0417,,
49,"Acido linoleico, g",0.00,03,0417,,
50,"Acido linolenico, g",0.00,03,0417,,
51,"Altri acidi grassi polinsaturi, g",0.00,86,,,
