,0,1,2,3,4,5
1,"Note Alimento: Nome originale: ""Coffee, cereal grain, beverage, powder prepared with water""",,,,,
2,"Categoria merceologica: 18005 - caffè d’orzo, di cicoria (anche in tazza)",,,,,
3,Componenti Alimentari,Valore,Fonte,Codice,Classe,Note
4,Contenuti in 100 g / unità,,,,,
5,COMPONENTI PRINCIPALI,,,,,
6,"Parte edibile, %",100,24,14237,,
7,"Energia, ricalcolata, kJ",16,86,,,
8,"Energia, Ric con fibra, kJ",19,86,,,
9,"Energia, ricalcolata, kcal",4,86,,,
10,"Energia, Ric con fibra, kcal",5,86,,,
11,"Proteine totali, g",0.1,24,14237,,
12,"Proteine animali, g",0.0,24,14237,,
13,"Proteine vegetali, g",0.1,24,14237,,
14,"Lipidi totali, g",tr,24,14237,,
15,"Lipidi animali, g",0.0,24,14237,,
16,"Lipidi vegetali, g",tr,24,14237,,
17,"Colesterolo, mg",0,24,14237,,
18,"Carboidrati disponibili (MSE), g",0.9,DA,14237,4B,in tabella Carb 1.3g
19,"Amido (MSE), g",0.8,87,,,
20,"Carboidrati solubili (MSE), g",0.1,DA,14237,,
21,"Fibra alimentare totale, g",0.4,DA,14237,,
22,"Alcol, g",0.0,24,14237,,
23,"Acqua, g",98.4,DA,14237,,
24,MINERALI ed ELEMENTI IN TRACCIA,,,,,
25,"Ferro, mg",0.1,24,14237,,
26,"Calcio, mg",4,DA,14237,,
27,"Sodio, mg",5,DA,14237,,
28,"Potassio, mg",41,DA,14237,,
29,"Fosforo, mg",10,DA,14237,,
30,"Zinco, mg",0.01,DA,14237,,
31,"Magnesio, mg",5,DA,14237,,
32,"Rame, mg",0.01,AN,14237,,
33,"Selenio, µg",1.1,DA,14237,,
34,"Cloro, mg",3,M,152,2,"""Coffe infusion, average"" acqua 96.3, prot 0.2, lip tr, GD 0.3"
35,"Iodio, µg",tr,M,152,2,
36,"Manganese, mg",0.02,AN,14237,,
37,"Zolfo, mg",3,Y,9000,2,"""Coffe, beverage"" acqua 94, prot 0.2, lip tr, carb 0.3"
38,VITAMINE IDROSOLUBILI,,,,,
39,"Vitamina B1, Tiamina, mg",0.01,AN,14237,,
40,"Vitamina B2, Riboflavina, mg",tr,24,14237,,
41,"Vitamina C, mg",0,AN,14237,,
42,"Niacina, mg",0.29,DA,14237,,
43,"Vitamina B6, mg",0.01,AN,14237,,
44,"Folati totali, µg",1,DA,14237,,
45,"Acido pantotenico, mg",0.01,AN,14237,,
46,"Biotina, µg",3.0,M,152,2,
47,"Vitamina B12, µg",0.0,AN,14237,,
48,VITAMINE LIPOSOLUBILI,,,,,
49,Retinolo equivalente,,,,,
50,"Retinolo eq. (RE), µg",0,24,14218,,
51,"Retinolo, µg",0,24,14237,3B,
52,"ß-carotene eq., µg",0,24,14218,3B,
53,"Vitamina E (ATE), mg",0.02,DA,14237,,
54,"Vitamina D, µg",0.00,24,14237,,
55,ACIDI GRASSI,,,,,
56,"Acidi grassi saturi totali, g",0.01,24,14237,,
57,"Somma degli acidi butirrico, caproico, caprilico e caprico, g",0.00,AN,14237,,
58,"Acido laurico, g",0.00,AN,14237,,
59,"Acido miristico, g",0.00,DA,14237,,
60,"Acido palmitico, g",0.01,AN,14237,,
61,"Acido stearico, g",tr,DA,14237,,
62,"Acido arachidico, g",0.00,DA,14237,,
63,"Acido beenico, g",0.00,DA,14237,,
64,"Acidi grassi monoinsaturi totali, g",0.01,24,14237,,
65,"Acido miristoleico, g",0.00,DA,14237,,
66,"Acido palmitoleico, g",0.00,AN,14237,,
67,"Acido oleico, g",0.01,24,14237,,
68,"Acidi eicosenoico, g",0.00,AN,14237,,
69,"Acido erucico, g",0.00,AN,14237,,
70,"Acidi grassi polinsaturi totali, g",0.02,24,14237,,
71,"Acido linoleico, g",0.02,24,14237,,
72,"Acido linolenico, g",tr,24,14237,,
73,"Acido arachidonico, g",0.00,AN,14237,,
74,"Acido eicosapentaenoico (EPA), g",0.00,AN,14237,,
75,"Acido decosaesaenoico (DHA), g",0.00,AN,14237,,
76,"Altri acidi grassi polinsaturi, g",0.00,86,,,
77,AMINOACIDI,,,,,
78,"Triptofano, mg",1,AN,14237,,
79,"Treonina, mg",2,AN,14237,,
80,"Isoleucina, mg",3,AN,14237,,
81,"Leucina, mg",5,AN,14237,,
82,"Lisina, mg",3,AN,14237,,
83,"Metionina, mg",1,AN,14237,,
84,"Cistina, mg",1,AN,14237,,
85,"Fenilalanina, mg",3,AN,14237,,
86,"Tirosina, mg",2,AN,14237,,
87,"Valina, mg",4,AN,14237,,
88,"Arginina, mg",4,AN,14237,,
89,"Istidina, mg",1,AN,14237,,
90,"Alanina, mg",3,AN,14237,,
91,"Acido aspartico, mg",5,AN,14237,,
92,"Acido glutammico, mg",15,AN,14237,,
93,"Glicina, mg",3,AN,14237,,
94,"Prolina, mg",7,AN,14237,,
95,"Serina, mg",3,AN,14237,,
96,ZUCCHERI,,,,,
97,"Glucosio, g",tr,87,,,
98,"Fruttosio, g",tr,87,,,
99,"Galattosio, g",0.0,87,,,
100,"Saccarosio (MSE), g",tr,87,,,
101,"Maltosio (MSE), g",tr,87,,,
102,"Lattosio (MSE), g",0.0,87,,,
