Minerali,per porzione,% RDA
Calcio,"19,0 mg","1,9 %"
Rame,"< 0,1 mg","8,8 %"
Ferro,"0,3 mg","1,9 %"
Magnesio,"90,4 mg","30,1 %"
Manganese,"< 0,1 mg","2,3 %"
Fosforo,"609,3 mg","87,0 %"
Potassio,"916,3 mg","45,8 %"
Selenio,"0,1 mg","371,3 %"
Zinco,"2,4 mg","34,0 %"
