0,1,2
Calorie,kcal,215.0
Calorie,kj,900.0
Grassi,g,11.78
Carboidrati,g,0.0
Proteine,g,25.54
Acqua,g,61.99
Ceneri,g,1.03
Minerali,,
Calcio,mg,14.0
Sodio,mg,65.0
Fosforo,mg,228.0
Potassio,mg,342.0
Ferro,mg,2.38
Magnesio,mg,25.0
Zinco,mg,4.95
Rame,mg,0.165
Manganese,mg,0.015
Selenio,mcg,13.5
Vitamine,,
Tiamina (Vit. B1),mg,0.13
Riboflavina (Vit. B2),mg,0.4
Niacina (Vit. B3),mg,5.527
Acido Pantotenico (Vit. B5),mg,0.9490000000000001
Piridossina (Vit. B6),mg,0.44
Cobalamina (Vit. B12),mcg,3.1
Zuccheri,,
Lipidi,,
"Acidi grassi, monoinsaturi",g,4.755
"Acidi grassi, polinsaturi",g,0.526
"Acidi grassi, saturi",g,5.32
Colesterolo,mg,85.0
Grassi saturi,,
10:0,g,0.016
12:0,g,0.037000000000000005
14:0,g,0.431
15:0,g,0.065
16:0,g,2.565
17:0,g,0.163
18:0,g,2.032
20:0,g,0.015
Grassi monoinsaturi,,
14:1,g,0.015
16:1 indifferenziato,g,0.225
18:1 indifferenziato,g,4.386
20:1,g,0.036000000000000004
Grassi polinsaturi,,
18:2 indifferenziato,g,0.32
18:3 indifferenziato,g,0.153
20:4 indifferenziato,g,0.043
Aminoacidi,,
Acido aspartico,g,2.247
Acido glutammico,g,3.7060000000000004
Alanina,g,1.536
Arginina,g,1.516
Cistina,g,0.306
Fenilalanina,g,1.038
Glicina,g,1.246
Isoleucina,g,1.234
Istidina,g,0.809
Leucina,g,1.986
Lisina,g,2.255
Metionina,g,0.654
Prolina,g,1.071
Serina,g,0.948
Tirosina,g,0.858
Treonina,g,1.091
Triptofano,g,0.298
Valina,g,1.3769999999999998
Altro,,
