Informazioni nutrizionali,Come vendutoper 100 g / 100 ml
Grassi,"1,5 g"
- Acidi Grassi saturi,"0,7 g"
Carboidrati,"0,2 g"
- Zuccheri,"0,2 g"
Fibra alimentare,"0,6 g"
Proteine,"11,5 g"
Sale,"1,9 g"
Sodio,"0,748 g"
Nutrition score - France,3
Nutri-Score,C
