0,1
Grassi saturi totali,17.57
C4:0\÷C10:0 (laurico),2.35
C12:0 (laurico),0.49
C14:0 (miristico),2.94
C16:0 (palmitico),8.06
C18:0 (stearico),2.98
C20:0 (arachidico),
C22:0 (beenico),
Grassi monoinsaturi totali,8.12
C14:1 (miristoleico),
C16:1 (palmitoleico),0.81
C18:1 (oleico),6.91
C20:1 (eicosaenoico),0.00
C22:1 (erucico),0.00
Grassi polinsaturi totali,0.66
C18:2 W6 (linoleico),0.41
C18:3 W3 (linolenico),0.24
C20:4 W6 (arachidonico),0.00
C20:5 W3 (eicosapentaenoico - EPA),0.00
C22:6 W3 (docosaesaenoico - DHA),0.00
Rapporto Polinsaturi/Saturi,0.00
