Valori nutrizionali,per porzione,% RDA
Valore calorico,415 kcal 1.737 kJ,"20,7 %"
Grassi,"34,1 g","52,5 %"
Grassi saturi,"9,7 g","44,2 %"
Grassi monoinsaturi,"11,3 g","39,0 %"
Grassi polinsaturi,"8,4 g","56,3 %"
Carboidrati,"0,0 g","0,0 %"
Zuccheri,"0,0 g","0,0 %"
Proteine,"25,2 g","34,5 %"
Fibre alimentari,"0,0 g","0,0 %"
Colesterolo,"129,2 mg","430,7 %"
Sodio,"6,1 g","1,1 %"
Acqua,"58,5 g","2,9 %"
