Minerali,per porzione,% RDA
Calcio,"4,7 mg","0,5 %"
Rame,"0,8 mg","82,7 %"
Ferro,"3,4 mg","22,4 %"
Magnesio,"2,6 mg","0,9 %"
Manganese,"0,0 mg","0,0 %"
Fosforo,"28,7 mg","4,1 %"
Potassio,"25,3 mg","1,3 %"
Selenio,"< 0,1 mg","25,0 %"
Zinco,"0,3 mg","4,8 %"
