Valori nutrizionali,per porzione,% RDA
Valore calorico,67 kcal 280 kJ,"3,3 %"
Grassi,"< 0,1 g","0,1 %"
Grassi saturi,"0,0 g","0,0 %"
Grassi monoinsaturi,"0,0 g","0,0 %"
Grassi polinsaturi,"< 0,1 g","0,2 %"
Carboidrati,"15,6 g","5,8 %"
Zuccheri,"13,5 g","26,9 %"
Proteine,"0,9 g","1,3 %"
Fibre alimentari,"0,8 g","0,3 %"
Colesterolo,"0,0 mg","0,0 %"
Sodio,"< 0,1 g","< 0,1 %"
Acqua,"60,3 g","3,0 %"
