Valori nutrizionali,per porzione,% RDA
Valore calorico,30 kcal 125 kJ,"1,5 %"
Grassi,"0,3 g","0,4 %"
Grassi saturi,"< 0,1 g","0,4 %"
Grassi monoinsaturi,"< 0,1 g","< 0,1 %"
Grassi polinsaturi,"< 0,1 g","0,6 %"
Carboidrati,"6,9 g","2,6 %"
Zuccheri,"3,6 g","7,2 %"
Proteine,"1,3 g","1,8 %"
Fibre alimentari,"2,5 g","0,8 %"
Colesterolo,"0,0 mg","0,0 %"
Sodio,"< 0,1 g","< 0,1 %"
Acqua,"139,9 g","7,0 %"
