,0,1,2
1,Parte edibile (%):,100,
2,Acqua (g):,87,
3,Proteine (g):,3.1,
4,Lipidi(g):,1.1,
5,Colesterolo (mg):,0,
6,Carboidrati disponibili (g):,3.7,
7,Amido (g):,0,
8,Zuccheri solubili (g):,3.7,
9,Fibra totale (g):,0.4,
10,Fibra solubile (g):,,
11,Fibra insolubile (g):,,
12,Alcol (g):,0,
13,Energia (kcal):,36,
14,Energia (kJ):,151,
15,Sodio (mg):,76,
16,Potassio (mg):,440,
17,Ferro (mg):,3.2,
18,Calcio (mg):,316,
19,Fosforo (mg):,65,
20,Magnesio (mg):,,
21,Zinco (mg):,,
22,Rame (mg):,,
23,Selenio (µg):,,
24,Tiamina (mg):,0.19,
25,Riboflavina (mg):,0.17,
26,Niacina (mg):,0.8,
27,Vitamina A retinolo eq. (µg):,992,
28,Vitamina C (mg):,52,
29,Vitamina E (mg):,,
