Minerali,per porzione,% RDA
Calcio,"201,9 mg","20,2 %"
Rame,"< 0,1 mg","0,9 %"
Ferro,"0,2 mg","1,3 %"
Magnesio,"7,8 mg","2,6 %"
Manganese,"< 0,1 mg","0,1 %"
Fosforo,"143,4 mg","20,5 %"
Potassio,"27,4 mg","1,4 %"
Selenio,"< 0,1 mg","13,0 %"
Zinco,"0,9 mg","12,4 %"
