Informazioni nutrizionali,Come vendutoper 100 g / 100 ml
Grassi,2 g
- Acidi Grassi saturi,"0,4 g"
Carboidrati,"69,2 g"
- Zuccheri,"3,5 g"
Fibra alimentare,3 g
Proteine,"14,5 g"
Sale,"0,013 g"
Sodio,"0,005 g"
Nutrition score - France,-4
Nutri-Score,A
