Minerali,per porzione,% RDA
Calcio,"849,0 mg","84,9 %"
Rame,"0,3 mg","29,5 %"
Ferro,"5,5 mg","36,9 %"
Magnesio,"54,5 mg","18,2 %"
Manganese,"< 0,1 mg","4,3 %"
Fosforo,"599,3 mg","85,6 %"
Potassio,"472,2 mg","23,6 %"
Selenio,"< 0,1 mg","237,6 %"
Zinco,"8,6 mg","123,2 %"
