Minerali,per porzione,% RDA
Calcio,"859,6 mg","86,0 %"
Rame,"< 0,1 mg","4,6 %"
Ferro,"0,6 mg","3,9 %"
Magnesio,"30,8 mg","10,3 %"
Manganese,"< 0,1 mg","1,1 %"
Fosforo,"1.041,6 mg","148,8 %"
Potassio,"226,8 mg","11,3 %"
Selenio,"< 0,1 mg","67,7 %"
Zinco,"4,2 mg","59,6 %"
