Informazioni nutrizionali,Come vendutoper 100 g / 100 ml,Non-Alcoholic beverages,Bevande
Grassi,0 g,"-100%0,604 g","-100%0,527 g"
- Acidi Grassi saturi,0 g,"-100%0,133 g","-100%0,118 g"
Carboidrati,"13,7 g","+64%8,35 g","+52%9,03 g"
- Zuccheri,"13,7 g","+82%7,52 g","+70%8,07 g"
Proteine,"0,4 g","-47%0,761 g","-46%0,745 g"
