Valori nutrizionali,per porzione,% RDA
Valore calorico,617 kcal 2.584 kJ,"30,9 %"
Grassi,"46,8 g","72,0 %"
Grassi saturi,"19,0 g","86,3 %"
Grassi monoinsaturi,"20,6 g","70,9 %"
Grassi polinsaturi,"2,3 g","15,4 %"
Carboidrati,"0,9 g","0,3 %"
Zuccheri,"0,0 g","0,0 %"
Proteine,"47,8 g","65,5 %"
Fibre alimentari,"0,0 g","0,0 %"
Colesterolo,"188,9 mg","629,5 %"
Sodio,"0,2 g","< 0,1 %"
Acqua,"168,0 g","8,4 %"
