Minerali,per porzione,% RDA
Calcio,"150,8 mg","15,1 %"
Rame,"0,2 mg","20,9 %"
Ferro,"4,4 mg","29,1 %"
Magnesio,"41,8 mg","13,9 %"
Manganese,"0,4 mg","21,1 %"
Fosforo,"227,4 mg","32,5 %"
Potassio,"464,0 mg","23,2 %"
Selenio,"0,0 mg","0,0 %"
Zinco,"4,8 mg","68,3 %"
