name,acqua | g,calorie | kcal,fibra alimentare | g,proteine totali | g,proteine animali | g,proteine vegetali | g,glucidi disponibili | g,glucidi solubili | g,amido | g,lipidi totali | g,lipidi animali | g,lipidi vegetali | g,lipidi saturi totali | g,acido oleico | g,monoinsaturi totali | g,acido linoleico | g,acido linolenico | g,altri polinsaturi | g,polinsaturi totali | g,colesterolo | g,alcool | g,ferro | g,calcio | g,sodio | g,potassio | g,fosforo | g,zinco | g,tiamina (vitamina b1) | g,riboflavina | g,niacina (vitamina pp) | g,vitamina c | g,acido folico | g,retinolo (equivalente) | g,retinolo | g,carotene | g,vitamina d | g,vitamina e | g
coppa parma,37.75508857251694,407.22290655451866,0.0,24.146885916298093,24.146885916298093,0.0,0.6139038792279177,0.6139038792279177,0.0,34.27629992355873,34.27629992355873,0.0,11.234440989870894,14.099325759601175,15.449914293902594,4.143851184788444,4.143851184788444,0.3581105962162853,8.645812965793173,0.09822462067646684,0.0,0.0019440289508884058,0.017393943244791002,2.3379506067263196,0.6650625358302442,0.17393943244791002,0.005422817599846606,0.00014324423848651412,0.00016370770112744473,0.005729769539460565,0.0,0.0,0.0,0.0,0.0,0.0,0.00023532982037070181
marmellata (normali e tipo frutta viva),36.9066033294677,227.5907205317175,2.255403536800804,0.5125917129092736,0.0,0.5125917129092736,60.178267095548726,60.178267095548726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014352567961459662,0.018453301664733853,0.012302201109822566,0.10251834258185473,0.007176283980729831,0.00020503668516370945,2.0503668516370947e-05,2.0503668516370947e-05,0.0009226650832366925,0.004100733703274189,0.0,0.0,0.0,0.0,0.0,0.0
pane grattugiato,9.470504114934037,335.25584566866485,3.2199713990775725,10.985784773323484,0.0,10.985784773323484,73.39640689073879,2.4623310698828496,70.93407582085595,1.7993957818374666,0.0,1.7993957818374666,0.4167021810570977,0.1988805864136148,0.1988805864136148,1.0417554526427442,1.0417554526427442,0.0,2.0835109052854883,0.0,0.0,0.0026517411521815304,0.1231165534941425,0.7197583127349868,0.14205756172401054,0.11364604937920846,0.0008523453703440634,0.00018941008229868077,3.7882016459736156e-05,0.0019888058641361482,0.0,0.02367626028733509,0.0,0.0,0.0,0.0,0.0
burro,14.177012109997706,762.1400836438486,0.0,0.8043694814183097,0.8043694814183097,0.0,1.1060080369501761,1.1060080369501761,0.0,83.8555184378588,83.8555184378588,0.0,49.04642912948143,20.7929510946633,23.849555124052877,1.5785751072834326,1.5785751072834326,0.0,3.1571502145668653,0.25136546294322176,0.0,0.0,0.015081927776593304,0.007038232962410209,0.015081927776593304,0.01608738962836619,0.0006032771110637321,0.0,0.0,0.0,0.0,0.0,0.0008104022525289469,0.0007349926136459802,0.0004524578332977992,8.043694814183097e-07,0.0020109237035457737
capretto [capra hireus],75.02128247470225,122.36091526622559,0.0,19.25679977960272,19.25679977960272,0.0,0.0,0.0,0.0,5.0147916092715406,5.0147916092715406,0.0,1.5445558156556345,2.036005393364245,2.236597057735107,0.22065083080794776,0.22065083080794776,0.13038458184106005,0.5716862434569556,0.056165666023841265,0.0,0.0010029583218543082,0.009026624896688774,0.08224258239205327,0.3861389539139086,0.22065083080794776,0.0020059166437086163,0.00025073958046357704,0.00010029583218543082,0.005716862434569556,0.0,0.0,0.0,0.0,0.0,4.011833287417233e-07,9.026624896688772e-05
avena [avena sativa],8.256211590996138,391.6666230362802,10.672663763970617,17.015850718028624,0.0,17.015850718028624,56.08182751444939,2.8191942018035583,53.26263331264582,6.947299997301629,0.0,6.947299997301629,1.2283631879286938,2.1848755063977583,2.194944057118485,2.4365892744159336,2.4365892744159336,0.0,4.873178548831867,0.0,0.0,0.004732218838741689,0.05437017389192578,0.0020137101441454,0.4319408259191882,0.5265852026940221,0.0040274202882908,0.0007652098547752519,0.000140959710090178,0.0010068550720727,0.0,0.0,0.0,0.0,0.0,0.0,0.0007047985504508897
pompelmo [citrus paradisi],91.26772064872135,26.019306325293368,1.6011880815565147,0.600445530583693,0.0,0.600445530583693,6.204603816031495,6.204603816031495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003002227652918465,0.017012623366537968,0.0010007425509728216,0.23017078672374905,0.01601188081556515,0.00010007425509728218,5.003712754864109e-05,3.002227652918465e-05,0.0002001485101945644,0.04002970203891287,0.02101559357042926,0.0,0.0,0.0,0.0,0.00015011138264592325
fichi d'india [opuntia ficus indica],81.24866701405679,51.75696336231983,4.882732392671682,0.7812371828274692,0.0,0.7812371828274692,12.695104220946375,12.695104220946375,0.0,0.09765464785343364,0.0,0.09765464785343364,0.009765464785343365,0.009765464785343365,0.009765464785343365,0.039061859141373466,0.039061859141373466,0.0,0.07812371828274693,0.0,0.0,0.00039061859141373463,0.029296394356030087,0.004882732392671682,0.2324180618911721,0.024413661963358414,0.0006835825349740355,9.765464785343365e-06,2.929639435603009e-05,0.00048827323926716826,0.001953092957068673,0.0,9.765464785343365e-06,0.0,5.859278871206018e-05,0.0,9.765464785343365e-06
"rosmarino, secco",9.698144724058064,345.17052727561486,18.457759313529863,5.1097751771918825,0.0,5.1097751771918825,48.38644249422517,48.38644249422517,0.0,15.850731161901347,0.0,15.850731161901347,4.108676366966535,0.7925365580950675,1.0323831480448906,1.6267855666161912,1.6267855666161912,0.0,3.2535711332323825,0.0,0.0,0.030554369937086157,1.3347984136337978,0.05214056303257024,0.9906706976188344,0.07299678824559833,0.0033369960340844953,0.00010428112606514048,0.0003336996034084495,0.0010428112606514046,0.0,0.0,0.00032674405229990466,0.0,0.0019604851700246407,0.0,0.00954172303496035
"tacchino, ala",66.40835543150882,187.92980349385928,0.0,21.71416900473089,21.71416900473089,0.0,0.0,0.0,0.0,11.197889845489023,11.197889845489023,0.0,3.3885788402001573,3.5735874550386715,4.10913870851858,2.2395779690978053,2.2395779690978053,0.2044832058741474,4.6836391440697565,0.07595090503896904,0.0,0.0024343238794541358,0.02239577969097805,0.06816106862471581,0.3115934565701294,0.2502484948078852,0.001752713193206978,0.00010711025069598198,0.0001363221372494316,0.0073029716383624065,0.0,0.01557967282850647,0.0,0.0,0.0,3.894918207126617e-07,9.737295517816544e-06
uva [vitis vinifera],81.74970512586124,62.10127039448986,1.527080419536636,0.509026806512212,0.0,0.509026806512212,15.881636363181016,15.881636363181016,0.0,0.1018053613024424,0.0,0.1018053613024424,0.03054160839073272,0.0,0.0,0.020361072260488482,0.020361072260488482,0.0,0.040722144520976965,0.0,0.0,0.00040722144520976964,0.027487447551659445,0.001018053613024424,0.1954662937006894,0.004072214452097696,0.00010180536130244241,3.054160839073272e-05,3.054160839073272e-05,0.00010180536130244241,0.0,0.002036107226048848,4.072214452097696e-06,0.0,2.443328671258618e-05,0.0,0.0
seppia surgelata,84.48887322753679,64.912183089449,0.0,14.527964786686207,14.527964786686207,0.0,0.0,0.0,0.0,0.4121408450123746,0.4121408450123746,0.0,0.11333873237840303,0.0,0.06182112675185617,0.0,0.0,0.11333873237840303,0.11333873237840303,0.11333873237840303,0.0,0.0008242816900247491,0.02781950703833528,0.09685309857790804,0.2812861267209457,0.14734035209192392,0.0012364225350371234,0.00010303521125309364,4.121408450123746e-05,0.0009273169012778428,0.0,0.013394577462902173,0.0,0.0,0.0,0.0,0.0012364225350371234
cheddar,39.65431887846418,392.4232595505157,0.0,25.749557713288432,25.749557713288432,0.0,0.5149911542657686,0.5149911542657686,0.0,31.92945156447765,31.92945156447765,0.0,19.075272354004067,7.869064837180942,8.775449268688696,0.5149911542657686,0.5149911542657686,0.0,1.0299823085315372,0.10299823085315372,0.0,0.0005149911542657687,0.8342856699105452,0.6282892082042376,0.12359787702378446,0.5613403581496877,0.0023689593096225354,1.0299823085315373e-05,0.0004634920388391917,0.00010299823085315372,0.0,0.0,0.0004319024814365294,0.00038727334800785787,0.00026779540021819965,2.6779540021819965e-07,0.0005149911542657687
pomodori sott'olio,54.64592215369451,216.3490970025452,5.891196068613907,5.180189646539816,0.0,5.180189646539816,17.775160551852306,17.775160551852306,0.0,14.32170078749243,0.0,14.32170078749243,1.9197173396000489,8.664121114702866,8.796165164516626,2.0111324510095754,2.0111324510095754,0.0,4.022264902019152,0.0,0.0,0.0027424533422857845,0.04773900262497477,0.2701824403881551,1.589607215065649,0.1411855609547126,0.0008125787680846768,0.00019298745742011078,0.00038597491484022156,0.003656604456381046,0.10360379293079633,0.02336163958243446,0.00013102832635365416,0.0,0.0007861699581219249,0.0,0.0019603462780042828
pastorella,42.17975574785413,371.75377947261273,0.0,27.473012823662863,27.473012823662863,0.0,0.0,0.0,0.0,29.107095370795232,29.107095370795232,0.0,18.0668251617322,7.966152417270273,9.416400677850246,0.602567939255059,0.602567939255059,0.0,1.205135878510118,0.1194922862590541,0.0,0.0006127809551746363,0.3676685731047818,0.4728626370764277,0.07046980984508318,0.3063904775873182,0.0019404730247196817,5.106507959788636e-05,0.00036766857310478176,0.00010213015919577272,0.0,0.019404730247196817,0.0002987307156476352,0.0002808579377883749,0.00010723666715556136,1.7362127063281365e-07,0.00024511238206985456
rucola [eruca sativa],92.24508357847186,25.14860511953977,1.6095107276505454,2.6154549324321357,0.0,2.6154549324321357,2.112482830041341,2.112482830041341,0.0,0.7041609433471134,0.0,0.7041609433471134,0.09053497843034317,0.050297210239079536,0.050297210239079536,0.1307727466216068,0.1307727466216068,0.0,0.2615454932432136,0.0,0.0,0.0015089163071723864,0.16095107276505452,0.027160493529102957,0.37119341156440705,0.05230909864864273,0.0004023776819126363,4.0237768191263626e-05,9.053497843034316e-05,0.0003017832614344772,0.0,0.09757658786381433,0.000238408776533237,0.0,0.001430452659199422,0.0,0.00043255600805608413
arance [citrus aurantium],89.13847115623206,34.75582590954001,1.6355682780960008,0.7155611216670004,0.0,0.7155611216670004,7.9733953557180035,7.9733953557180035,0.0,0.2044460347620001,0.0,0.2044460347620001,0.03066690521430002,0.03066690521430002,0.04088920695240002,0.03066690521430002,0.03066690521430002,0.0,0.061333810428600026,0.0,0.0,0.0002044460347620001,0.05008927851669003,0.0030666905214300016,0.2044460347620001,0.02248906382382001,0.0002044460347620001,6.133381042860002e-05,5.111150869050003e-05,0.0002044460347620001,0.051111508690500025,0.0,7.257834234051003e-05,0.0,0.00043547005404306026,0.0,0.0002453352417144001
"timo [thymus vulgaris], fresco",67.1040079200159,91.98962124677506,11.910235171950875,2.9049354077928964,0.0,2.9049354077928964,14.621508219224243,14.621508219224243,0.0,2.4207795064940805,0.0,2.4207795064940805,0.6681351437923662,0.11619741631171585,0.11619741631171585,0.12588053433769214,0.12588053433769214,0.0,0.25176106867538434,0.0,0.0,0.03989444626702245,0.6100364356365082,0.01742961244675738,0.26144418670136066,0.06487689077404135,0.002033454785455028,0.00015492988841562117,0.00021302859657147907,0.0015492988841562113,0.0,0.038732472103905284,0.0001226560560350421,0.0,0.0007359169699742003,0.0,0.0016461300644159745
formaggino,53.18905269013039,312.4604045865073,0.0,11.32542566786046,11.32542566786046,0.0,6.067192322068103,6.067192322068103,0.0,27.201245577272,27.201245577272,0.0,16.260075423142517,7.149174952836916,8.676085020557387,0.3640315393240862,0.3640315393240862,0.0,0.7280630786481724,0.0940414809920556,0.0,0.00030335961610340517,0.4348154497482141,1.0111987203446842,0.10920946179722588,0.6572791682240446,0.0032358359051029885,2.022397440689368e-05,0.00030335961610340517,0.00010111987203446839,0.0,0.0,0.0002629116672896178,0.00024268769288272413,0.00012134384644136206,2.1235173127238359e-07,0.0005561592961895762
melone d'estate [cucumis melo],90.27015563256116,33.06232115288034,0.9016996678058272,0.8015108158274022,0.0,0.8015108158274022,7.41397504640347,7.41397504640347,0.0,0.20037770395685056,0.0,0.20037770395685056,0.05009442598921264,0.0,0.0,0.030056655593527583,0.030056655593527583,0.0,0.060113311187055166,0.0,0.0,0.00030056655593527584,0.0190358818759008,0.00801510815827402,0.3336288770881561,0.013024550757195287,0.00030056655593527584,5.0094425989212626e-05,4.007554079137011e-05,0.0006011331118705517,0.03206043263309608,0.00400755407913701,0.00018935693023922374,0.0,0.0011361415814353426,0.0,0.00012022662237411032
pasta di olive,54.2934681775062,344.2746736926158,2.2882304595883842,1.456146656101699,0.0,1.456146656101699,4.680471394612604,4.680471394612604,0.0,35.675593074491616,0.0,35.675593074491616,5.221325866878948,25.0561235324928,25.388957053887477,3.4843509271004933,3.4843509271004933,0.0,6.9687018542009875,0.0,0.0,0.0033283352139467396,0.06552659952457644,1.2221230863710686,0.2683470266244559,0.0239224093502422,0.00041604190174334245,0.0,9.360942789225206e-05,0.0011441152297941915,0.018721885578450413,0.0,2.808282836767561e-05,0.0,0.00016849697020605367,0.0,0.0023922409350242194
pane di soia,31.79864588646357,283.11052466657884,4.615932467389873,12.309153246372993,0.0,12.309153246372993,42.77430753114616,3.3850171427525737,39.389290388393576,6.9751868396113625,0.0,6.9751868396113625,1.0667932813523262,1.4565831341541375,1.4770983895647594,3.5183663029216152,3.5183663029216152,0.0,7.0367326058432305,0.0,0.0,0.0022566780951683825,0.06257152900239606,0.6257152900239606,0.49441765539598204,0.24002848830427345,0.001333491601690408,0.00032824408656994663,9.231864934779746e-05,0.0011283390475841913,0.0,0.09847322597098396,3.077288311593248e-06,0.0,1.8463729869559494e-05,0.0,0.0005026237575602307
yogurt di latte magro alla frutta,76.6468313217807,89.58720544104237,0.19908267875787194,4.081194914536375,4.081194914536375,0.0,17.817899748829532,17.817899748829532,0.0,0.6967893756525517,0.6967893756525517,0.0,0.3882112235778503,0.13935787513051034,0.15926614300629754,0.019908267875787197,0.019908267875787197,0.0,0.03981653575157439,0.003981653575157438,0.0,9.954133937893597e-05,0.14931200906840394,0.06370645720251901,0.2090368126957655,0.11944960725472314,0.0004977066968946798,4.977066968946798e-05,0.0002090368126957655,9.954133937893597e-05,0.0,0.015926614300629752,1.0621060911732466e-05,9.954133937893596e-06,3.981653575157438e-06,9.954133937893596e-09,9.954133937893598e-06
polpo [octopus vulgaris],86.74122780409664,60.29573152235985,0.0,11.212890423456392,11.212890423456392,0.0,0.0,0.0,0.0,1.0578198512694712,1.0578198512694712,0.0,0.2432985657919784,0.06346919107616827,0.1692511762031154,0.010578198512694712,0.010578198512694712,0.2432985657919784,0.2644549628173678,0.14809477917772595,0.0,0.0,0.15232605858280387,0.2432985657919784,0.3702369479443149,0.19992795188993004,0.0017982937471581009,3.1734595538084137e-05,4.231279405077885e-05,0.00222142168766589,0.0,0.016925117620311538,2.644549628173677e-05,2.644549628173677e-05,0.0,0.0,0.0012693838215233652
mora di gelso [morus nigra],88.09038695516097,37.308869769244644,1.7618077391032192,1.3472647416671677,0.0,1.3472647416671677,8.394495698080044,8.394495698080044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016581719897442062,0.037308869769244635,0.002072714987180258,0.26945294833343353,0.04974515969232619,0.00020727149871802575,5.181787467950645e-05,4.145429974360516e-05,0.0004145429974360516,0.010363574935901291,0.03419979728847425,0.0,0.0,0.0,0.0,0.0005699966214745709
merendine farcite,13.545041361954345,394.90472703162663,0.9538761522503059,5.914032143951897,4.101667454676316,1.8123646892755811,64.48202789212067,43.59214015783899,20.8898877342817,14.403529898979619,13.831204207629435,0.5723256913501835,5.255857598899186,3.2431789176510413,6.2288112741944985,0.7154071141877295,0.7154071141877295,1.3640428977179375,2.7948571260933965,0.1449891751420465,0.0,0.001716977074050551,0.016215894588255203,0.3338566532876071,0.17169770740505508,0.16406669818705266,0.0006677133065752141,8.584885370252753e-05,0.00011446513827003672,0.00047693807612515305,0.0,0.00953876152250306,0.00029649332440396256,0.00026231594186883406,0.00020508337273381582,2.4896167573732984e-06,0.0026994695108683658
gamberetti surgelati,84.45889910450369,64.10735715161123,0.0,13.839048527966867,13.839048527966867,0.0,0.0,0.0,0.0,1.0175770976446226,1.0175770976446226,0.0,0.17298810659958586,0.1221092517173547,0.18316387757603209,0.05087885488223113,0.05087885488223113,0.22386696148181695,0.32562467124627925,0.1811287233807428,0.0,0.002442185034347094,0.12007409752206545,0.3500465215897502,0.06919524263983434,0.13839048527966868,0.0009158193878801604,0.0,2.0351541952892454e-05,0.0005087885488223113,0.0,0.0,2.035154195289245e-06,2.035154195289245e-06,0.0,0.0,0.002900094728287175
"bovino, fegato",68.53756891765136,142.94978659967285,0.0,20.561270675295404,20.561270675295404,0.0,5.776737951630614,5.776737951630614,0.0,4.3080757605380855,4.3080757605380855,0.0,1.5861551663799316,0.5776737951630614,0.6853756891765135,0.23498595057480465,0.23498595057480465,0.5874648764370116,1.0574367775866211,0.2937324382185058,0.0,0.00861615152107617,0.0068537568917651365,0.07930775831899657,0.3133146007664062,0.34268784458825685,0.003916432509580078,0.00025456811312270504,0.003231056820403564,0.013217959719832759,0.0303523519492456,0.0,0.01615528410201782,0.015868405420691078,0.0017212720879604439,6.07047038984912e-07,0.00023498595057480463
peperoni dolci [capsicum annuum],92.26776717821396,21.99231720390799,1.8993364857920536,0.8996857037962359,0.0,0.8996857037962359,4.1985332843824335,4.1985332843824335,0.0,0.2998952345987453,0.0,0.2998952345987453,0.04998253909979088,0.019993015639916352,0.019993015639916352,0.1399511094794145,0.1399511094794145,0.0,0.279902218958829,0.0,0.0,0.0006997555473970724,0.016994063293928902,0.0019993015639916357,0.2099266642191217,0.02799022189588289,0.00019993015639916355,4.998253909979089e-05,6.997555473970725e-05,0.0004998253909979088,0.15094726808136846,0.023991618767899625,0.00013895145869741862,0.0,0.000833708752184512,0.0,0.0006497730082972817
brioches con crema,22.188157538111653,369.17317435751727,2.1716069079853955,6.514820723956188,1.888353833030779,4.62646689092541,52.496236558255646,11.424540689836213,41.07169586841944,16.14542527241316,8.497592248638503,7.647833023774655,8.913030091905275,4.078844279346482,4.447073276787484,0.7742250715426193,0.7742250715426193,0.018883538330307783,1.5673336814155463,0.05098555349183103,0.0,0.0012274299914700065,0.016995184497277008,0.33518280536296324,0.05476226115789259,0.07270162257168497,0.0009441769165153894,0.0001605100758076162,0.00015106830664246234,0.001699518449727701,0.0,0.0,2.8957906029527002e-05,2.832530749546168e-05,3.776707666061558e-06,1.79393614137924e-07,4.7208845825769484e-05
mela cotogna [pyrus cydonia],85.98542613326597,34.67976854722472,6.017959836136052,0.3059979577696298,0.0,0.3059979577696298,6.425957113162227,6.425957113162227,0.0,1.0199931925654329,0.0,1.0199931925654329,0.10199931925654328,0.3671975493235558,0.3671975493235558,0.499796664357062,0.499796664357062,0.0,0.999593328714124,0.0,0.0,0.00010199931925654328,0.0040799727702617306,0.0030599795776962983,0.20399863851308656,0.014279904695916059,0.0005099965962827163,2.0399863851308654e-05,3.0599795776962985e-05,0.0007139952347958031,0.014279904695916059,0.0030599795776962983,0.0,0.0,0.0,0.0,0.0005609962559109881
rana [rana esculenta],83.2019774072497,65.01741824253946,0.0,15.746405980615025,15.746405980615025,0.0,0.0,0.0,0.0,0.20317943200793576,0.20317943200793576,0.0,0.07111280120277752,0.0,0.0,0.0,0.0,0.0,0.0,0.050794858001983946,0.0,0.006095382960238074,0.02031794320079358,0.05587434380218235,0.3149281196123005,0.436835778817062,0.002031794320079358,0.0001625435456063487,6.095382960238074e-05,0.0012190765920476149,0.0,0.01015897160039679,0.0,0.0,0.0,5.079485800198396e-07,0.0008127177280317433
indivia [chicorium endivia],93.88865802598913,16.15288740232071,1.6152887402320713,0.9085999163805399,0.0,0.9085999163805399,2.7257997491416206,2.7257997491416206,0.0,0.3028666387935133,0.0,0.3028666387935133,0.07066888238515312,0.010095554626450443,0.010095554626450443,0.1110511008909549,0.1110511008909549,0.0,0.2221022017819098,0.0,0.0,0.0017162442864965758,0.09388865802598914,0.010095554626450443,0.38363107580511696,0.03129621934199638,0.0004038221850580178,5.047777313225224e-05,0.0003028666387935133,0.0005047777313225223,0.03533444119257657,0.0,0.00021503531354339449,0.0,0.0012902118812603664,0.0,0.0005754466137076754
"cavolfiore [brassica oleracea, cv botrytis cauliflaura]",90.92463623615005,25.117302827665767,2.4112610714559133,3.2150147619412186,0.0,3.2150147619412186,2.7126687053879035,2.4112610714559133,0.3014076339319892,0.20093842262132616,0.0,0.20093842262132616,0.03014076339319892,0.010046921131066306,0.010046921131066306,0.020093842262132608,0.020093842262132608,0.0,0.040187684524265216,0.0,0.0,0.0008037536904853045,0.044206452976691735,0.008037536904853045,0.3516422395873208,0.06932375580435753,0.0007032844791746414,0.00010046921131066306,0.00010046921131066306,0.0012056305357279564,0.059276834673291215,0.0,0.0,0.0,0.0,0.0,0.0001808445803591935
marmellata di arance,28.447840123138512,265.1745097192553,0.7111960030784626,0.10159942901120897,0.0,0.10159942901120897,70.61160316279022,70.61160316279022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006095965740672536,0.035559800153923134,0.01828789722201761,0.04470374876493194,0.013207925771457164,0.00010159942901120896,0.0,0.0,0.0,0.010159942901120895,0.0050799714505604466,8.463232436633705e-06,0.0,5.079971450560448e-05,0.0,0.0
capperi sott'aceto,92.03008647194069,19.64356168024348,1.4732671260182608,2.553663018431652,0.0,2.553663018431652,2.0625739764255653,2.0625739764255653,0.0,0.0982178084012174,0.0,0.0982178084012174,0.009821780840121738,0.009821780840121738,0.009821780840121738,0.009821780840121738,0.009821780840121738,0.0,0.01964356168024348,0.0,0.0,0.0008839602756109566,0.0186613835962313,1.4899641534464678,0.2357227401629217,0.01964356168024348,0.00019643561680243482,2.9465342520365217e-05,0.0,0.00039287123360486965,0.016697027428206956,0.0,0.0,0.0,0.0,0.0,0.0
"pomodoro, concentrato (sostanza secca 25%)",75.37604354363485,71.35598788797431,2.5125347847878285,4.422061221226579,0.0,4.422061221226579,16.482228188208154,16.482228188208154,0.0,0.6030083483490788,0.0,0.6030083483490788,0.09045125225236182,0.09045125225236182,0.09045125225236182,0.23115320020048025,0.23115320020048025,0.0,0.4623064004009605,0.0,0.0,0.0016080222622642105,0.04120557047052039,0.1728623931934026,0.214067963663923,0.052260723523586836,0.0008040111311321053,0.0002412033393396316,0.00019095264364387494,0.004120557047052038,0.04221058438443552,0.054270751351417096,0.0025125347847878288,0.0,0.01507520870872697,0.0,0.005396924717724256
"erba cipollina [allium schoenoprasum], fresca",92.45928489347372,23.36883024780105,1.930468585687913,2.844901073645345,0.0,2.844901073645345,1.7272613661418166,1.7272613661418166,0.0,0.6096216586382882,0.0,0.6096216586382882,0.12192433172765765,0.08128288781843844,0.08128288781843844,0.2133675805234009,0.2133675805234009,0.0,0.4267351610468018,0.0,0.0,0.0016256577563687688,0.08636306830709084,0.0050801804886524025,0.2336883024780105,0.050801804886524034,0.0004064144390921922,0.00010160360977304804,0.00018288649759148648,0.0007112252684113364,0.04572162439787162,0.0,0.00038947711734302505,0.0,0.002336883024780105,0.0,0.0016256577563687688
torta al cioccolato,30.677608138148788,345.12309155417387,3.9442639034762736,5.36858142417604,2.958197927607205,2.410383496568834,40.31914212442413,30.239356593318096,10.079785531106033,19.173505086342995,6.464210286252782,12.709294800090214,7.6365331686748945,6.738117501771967,7.526970282467221,2.673334423467252,2.673334423467252,0.010956288620767429,5.3576251355552715,0.06354647400045108,0.0,0.0021912577241534853,0.03177323700022554,0.1128497727939045,0.2180301435532718,0.13695360775959284,0.0009860659758690684,0.00015338804069074398,0.00023008206103611602,0.0012051917482844168,0.0,0.010956288620767429,4.4372968914108066e-05,4.1633896758916215e-05,1.6434432931151143e-05,2.519946382776508e-07,0.0017420498907020207
lumache di mare [buccinidae spp],72.552279028678,150.60094283225587,0.0,26.162791528523282,26.162791528523282,0.0,0.0,0.0,0.0,0.4397107819919879,0.4397107819919879,0.0,0.03297830864939909,0.010992769549799698,0.03297830864939909,0.0,0.0,0.0219855390995994,0.0219855390995994,0.07145300207369804,0.0,0.005496384774899849,0.06265878643385828,0.2264510527258738,0.3814491033780496,0.15499805065217576,0.0017588431279679515,3.2978308649399104e-05,0.00012092046504779667,0.0012092046504779668,0.004397107819919879,0.006595661729879818,2.8581200829479213e-05,2.8581200829479213e-05,0.0,0.0,0.0001429060041473961
radicchio rosso [cichorium intybus],93.64654049754606,12.951117302852113,2.9887193775812566,1.3947357095379198,0.0,1.3947357095379198,1.5939836680433372,1.5939836680433372,0.0,0.09962397925270858,0.0,0.09962397925270858,0.01992479585054172,0.0,0.0,0.03984959170108343,0.03984959170108343,0.0,0.07969918340216686,0.0,0.0,0.0002988719377581257,0.03586463253097509,0.006973678547689599,0.1793231626548754,0.02988719377581257,0.00019924795850541715,6.973678547689601e-05,4.981198962635429e-05,0.0002988719377581257,0.009962397925270858,0.012951117302852116,0.0,0.0,0.0,0.0,0.0005678566817404388
tisana in tazza,99.98785503586276,1.0028872119946113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010028872119946114,0.0020057744239892227,0.0,0.009025984907951505,0.0,0.0,1.0028872119946116e-05,0.0,0.0,0.0,0.0010028872119946114,0.0,0.0,0.0,0.0,0.0
pancetta di maiale,19.61062643961558,671.6385531909791,0.0,8.535194927086573,8.535194927086573,0.0,1.016094634176973,1.016094634176973,0.0,70.41535814846422,70.41535814846422,0.0,24.691099610500444,23.81725822510825,26.70296698617085,18.035679756641272,18.035679756641272,0.9348070634428152,37.006166576725356,0.10262555805187426,0.0,0.0012193135610123675,0.013209230244300652,0.10973822049111308,0.18289703415185515,0.10973822049111308,0.0016257514146831569,0.0003657940683037102,0.00011177040975946703,0.001828970341518552,0.0,0.002032189268353946,0.0,0.0,0.0,0.0,7.11266243923881e-05
"caffe' crudo, in grani",10.97894399995867,204.50974117570075,53.28016941156414,12.055311058778145,0.0,12.055311058778145,7.211659294090499,7.211659294090499,0.0,14.100408470535154,0.0,14.100408470535154,5.554054023508503,1.1301854117604513,1.1517127529368407,5.080452517627934,5.080452517627934,0.0,10.160905035255867,0.0,0.0,0.02152734117638955,0.1722187294111164,0.002152734117638955,2.002042729404228,0.1722187294111164,0.000753456941173634,0.0002260370823520903,0.00024756442352847984,0.00236800752940285,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"broccolo a testa [brassica oleracea, cv botrytis caput]",89.93653767157709,26.891323556285506,3.087522334240188,2.987924839587279,0.0,2.987924839587279,3.087522334240188,3.087522334240188,0.0,0.3983899786116372,0.0,0.3983899786116372,0.05975849679174556,0.02987924839587278,0.02987924839587278,0.03983899786116372,0.03983899786116372,0.0,0.07967799572232744,0.0,0.0,0.0007967799572232742,0.0278872985028146,0.011951699358349114,0.3386314818198916,0.06573434647092014,0.0005975849679174558,3.983899786116372e-05,0.00011951699358349114,0.0017927549037523671,0.05378264711257101,0.0,1.9919498930581856e-06,0.0,1.1951699358349111e-05,0.0,0.0008764579529456017
birra scura,94.08314812499243,30.25181611736091,0.0,0.30251816117360913,0.0,0.30251816117360913,3.0251816117360915,3.0251816117360915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5209846764467425,0.0,0.00705875709405088,0.016134301929259152,0.033276997729097,0.011092332576365663,0.00030251816117360907,0.0,2.0167877411573944e-05,0.00030251816117360907,0.0,0.0,0.0,0.0,0.0,0.0,0.0
