Minerali,per porzione,% RDA
Calcio,"4,3 mg","0,4 %"
Rame,"0,1 mg","11,6 %"
Ferro,"2,4 mg","16,2 %"
Magnesio,"18,7 mg","6,2 %"
Manganese,"< 0,1 mg","0,8 %"
Fosforo,"181,1 mg","25,9 %"
Potassio,"263,5 mg","13,2 %"
Selenio,"< 0,1 mg","99,7 %"
Zinco,"3,2 mg","45,4 %"
