Valori nutrizionali,per porzione,% RDA
Valore calorico,16 kcal 66 kJ,"0,8 %"
Grassi,"< 0,1 g","< 0,1 %"
Grassi saturi,"< 0,1 g","< 0,1 %"
Grassi monoinsaturi,"< 0,1 g","< 0,1 %"
Grassi polinsaturi,"< 0,1 g","0,2 %"
Carboidrati,"2,8 g","1,1 %"
Zuccheri,"0,0 g","0,0 %"
Proteine,"1,1 g","1,5 %"
Fibre alimentari,"1,0 g","0,3 %"
Colesterolo,"0,0 mg","0,0 %"
Sodio,"< 0,1 g","< 0,1 %"
Acqua,"7,9 g","0,4 %"
