Minerali,per porzione,% RDA
Calcio,"21,1 mg","2,1 %"
Rame,"< 0,1 mg","2,1 %"
Ferro,"0,4 mg","2,7 %"
Magnesio,"30,7 mg","10,2 %"
Manganese,"0,1 mg","7,3 %"
Fosforo,"25,6 mg","3,7 %"
Potassio,"199,7 mg","10,0 %"
Selenio,"< 0,1 mg","1,9 %"
Zinco,"0,2 mg","2,4 %"
