Minerali,per porzione,% RDA
Calcio,"97,7 mg","9,8 %"
Rame,"0,5 mg","53,5 %"
Ferro,"3,5 mg","23,5 %"
Magnesio,"99,2 mg","33,1 %"
Manganese,"1,6 mg","79,4 %"
Fosforo,"262,0 mg","37,4 %"
Potassio,"675,8 mg","33,8 %"
Selenio,"0,0 mg","0,0 %"
Zinco,"2,1 mg","30,3 %"
