Minerali,per porzione,% RDA
Calcio,"63,2 mg","6,3 %"
Rame,"< 0,1 mg","7,8 %"
Ferro,"0,5 mg","3,6 %"
Magnesio,"16,8 mg","5,6 %"
Manganese,"< 0,1 mg","4,1 %"
Fosforo,"62,1 mg","8,9 %"
Potassio,"144,4 mg","7,2 %"
Selenio,"< 0,1 mg","4,8 %"
Zinco,"0,3 mg","4,8 %"
