,0,1,2
1,Parte edibile (%):,79,
2,Acqua (g):,84.3,
3,Proteine (g):,0.3,
4,Lipidi(g):,0.1,
5,Colesterolo (mg):,0,
6,Carboidrati disponibili (g):,6.3,
7,Amido (g):,tr,
8,Zuccheri solubili (g):,6.3,
9,Fibra totale (g):,5.9,
10,Fibra solubile (g):,1.41,
11,Fibra insolubile (g):,4.51,
12,Alcol (g):,0,
13,Energia (kcal):,26,
14,Energia (kJ):,108,
15,Sodio (mg):,,
16,Potassio (mg):,,
17,Ferro (mg):,0.1,
18,Calcio (mg):,4,
19,Fosforo (mg):,14,
20,Magnesio (mg):,,
21,Zinco (mg):,,
22,Rame (mg):,,
23,Selenio (µg):,,
24,Tiamina (mg):,0.02,
25,Riboflavina (mg):,0.03,
26,Niacina (mg):,0.7,
27,Vitamina A retinolo eq. (µg):,0,
28,Vitamina C (mg):,14,
29,Vitamina E (mg):,,
