,0,1,2,3
1,Proteine(%): 28.8,,,
2,Lisina:,,,
3,Istidina:,,,
4,Arginina:,,,
5,Acido aspartico:,,,
6,Treonina:,,,
7,Serina:,,,
8,Acido glutamico:,,,
9,Prolina:,,,
10,Glicina:,,,
11,Alanina:,,,
12,Cistina:,,,
13,Valina:,,,
14,Metionina:,,,
15,Isoleucina:,,,
16,Leucina:,,,
17,Tirosina:,,,
18,Fenilalanina:,,,
19,Triptofano:,,,
20,Indice Chimico:,,,
21,Aminoacido limitante:,,,
