Minerali,per porzione,% RDA
Calcio,"64,3 mg","6,4 %"
Rame,"0,2 mg","17,8 %"
Ferro,"1,8 mg","12,3 %"
Magnesio,"68,0 mg","22,7 %"
Manganese,"0,4 mg","21,7 %"
Fosforo,"181,4 mg","25,9 %"
Potassio,"384,3 mg","19,2 %"
Selenio,"< 0,1 mg","29,4 %"
Zinco,"1,2 mg","16,9 %"
