Valori nutrizionali,per porzione,% RDA
Valore calorico,632 kcal 2.646 kJ,"31,6 %"
Grassi,"65,7 g","101,1 %"
Grassi saturi,"22,0 g","99,9 %"
Grassi monoinsaturi,"28,0 g","96,7 %"
Grassi polinsaturi,"13,2 g","87,9 %"
Carboidrati,"0,0 g","0,0 %"
Zuccheri,"0,0 g","0,0 %"
Proteine,"9,3 g","12,7 %"
Fibre alimentari,"0,0 g","0,0 %"
Colesterolo,"72,0 mg","240,0 %"
Sodio,"< 0,1 g","< 0,1 %"
Acqua,"24,8 g","1,2 %"
