,0,1,2,3,4,5
1,Categoria merceologica: 7001 - formaggi e latticini,,,,,
2,Componenti Alimentari,Valore,Fonte,Codice,Classe,Note
3,Contenuti in 100 g / unità,,,,,
4,COMPONENTI PRINCIPALI,,,,,
5,"Parte edibile, %",100,02,1712,,
6,"Energia, ricalcolata, kJ",994,86,,,
7,"Energia, Ric con fibra, kJ",994,86,,,
8,"Energia, ricalcolata, kcal",239,86,,,
9,"Energia, Ric con fibra, kcal",239,86,,,
10,"Proteine totali, g",147,02,1712,,
11,"Proteine animali, g",147,02,1712,,
12,"Proteine vegetali, g",00,02,1712,,
13,"Lipidi totali, g",173,02,1712,,
14,"Lipidi animali, g",173,02,1712,,
15,"Lipidi vegetali, g",00,02,1712,,
16,"Colesterolo, mg",64,03,1216,6,"""Formaggino meno grasso""acqua=56g, lip=17.3g, prot =14.7g, GD=GS=6,5g."
17,"Carboidrati disponibili (MSE), g",65,02,1712,,Variabile dal 3 al 10 %
18,"Amido (MSE), g",00,02,1712,,
19,"Carboidrati solubili (MSE), g",65,02,1712,,
20,"Fibra alimentare totale, g",00,02,1712,,
21,"Alcol, g",00,02,1712,,
22,"Acqua, g",564,02,1712,,
23,MINERALI ed ELEMENTI IN TRACCIA,,,,,
24,"Ferro, mg",03,02,1712,,
25,"Calcio, mg",430,02,1712,,
26,"Sodio, mg",1000,02,1712,,
27,"Potassio, mg",181,03,1216,6,
28,"Fosforo, mg",665,02,1712,,
29,"Zinco, mg",220,03,1216,6,
30,"Magnesio, mg",22,08,172,2,"""Processed cheese"" acqua=45.7g, lip=27g, prot=20.8g, GD=GS=0.9g."
31,"Rame, mg",062,03,1216,6,
32,"Selenio, µg",100,08,172,2,
33,"Cloro, mg",1100,08,172,2,
34,"Iodio, µg",29,08,172,2,
35,"Manganese, mg",tr,08,172,2,
36,"Zolfo, mg",110,08,174,2,"Quark acqua 80,4, prot 14,6, lip tr"
37,VITAMINE IDROSOLUBILI,,,,,
38,"Vitamina B1, Tiamina, mg",002,02,1712,,
39,"Vitamina B2, Riboflavina, mg",020,02,1712,,
40,"Vitamina C, mg",0,02,1712,,
41,"Niacina, mg",010,02,1712,,
42,"Vitamina B6, mg",008,08,172,2,
43,"Folati totali, µg",18,08,172,2,
44,"Acido pantotenico, mg",031,08,172,2,
45,"Biotina, µg",23,08,172,2,
46,"Vitamina B12, µg",09,08,172,2,
47,VITAMINE LIPOSOLUBILI,,,,,
48,Retinolo equivalente,,,,,
49,"Retinolo eq. (RE), µg",205,03,1216,3B,In tab INN e FID RE=240mcg
50,"Retinolo, µg",187,03,1216,6,
51,"ß-carotene eq., µg",106,03,1216,6,
52,"Vitamina E (ATE), mg",055,08,172,2,
53,"Vitamina D, µg",021,08,172,2,
54,ACIDI GRASSI,,,,,
55,"Acidi grassi saturi totali, g",1034,E,159,3B,"Processed cheese lip 25AcGrSaturiTot14.94, SommaAcButirrico,caproico,caprilico,caprico2.17, AcLaurico0.83, AcMiristico2.65, AcPalmitico6.14, AcStearico2.65, AcArachidico0, AcBeenico0, AcGrMonoinsaturiTot7.97, AcMiristoleico0.33, AcPalmitoleico0.64, AcOleico6.57, AcEicosenoico0, AcErucico0, AcGrPolinstauriTot0.68, AcLinoleico0.33, AcLinolenico0.35, AcArachidonico0, AcEicosapentaenoico(EPA)0, AcDecosaesaenoico(DHA)0, AltriAcGrPolinsaturi"
56,"Somma degli acidi butirrico, caproico, caprilico e caprico, g",150,E,159,3B,
57,"Acido laurico, g",057,E,159,3B,
58,"Acido miristico, g",183,E,159,3B,
59,"Acido palmitico, g",425,E,159,3B,
60,"Acido stearico, g",183,E,159,3B,
61,"Acido arachidico, g",000,E,159,3B,
62,"Acido beenico, g",000,E,159,3B,
63,"Acidi grassi monoinsaturi totali, g",552,E,159,3B,
64,"Acido miristoleico, g",023,E,159,3B,
65,"Acido palmitoleico, g",044,E,159,3B,
66,"Acido oleico, g",455,E,159,3B,
67,"Acidi eicosenoico, g",000,E,159,3B,
68,"Acido erucico, g",000,E,159,3B,
69,"Acidi grassi polinsaturi totali, g",047,E,159,3B,
70,"Acido linoleico, g",023,E,159,3B,
71,"Acido linolenico, g",024,E,159,3B,
72,"Acido arachidonico, g",000,E,159,3B,
73,"Acido eicosapentaenoico (EPA), g",000,E,159,3B,
74,"Acido decosaesaenoico (DHA), g",000,E,159,3B,
75,"Altri acidi grassi polinsaturi, g",000,86,,,
76,AMINOACIDI,,,,,
77,"Triptofano, mg",214,11,01042,3A,"""Pasterized process, american, with disodium phosphate"" prot. orig.22.15,trypto323, threon719, isoleu1024, leucine1958, lysine2198, methion573, cystine142, phenilal1125, tyrosine1212, valine1326, arginine927, histidine903, alanine555, aspart ac1361, glutam ac4597, glycine365, proline2253, serine1069"
78,"Treonina, mg",477,11,01042,,
79,"Isoleucina, mg",680,11,01042,,
80,"Leucina, mg",1299,11,01042,,
81,"Lisina, mg",1459,11,01042,,
82,"Metionina, mg",380,11,01042,,
83,"Cistina, mg",94,11,01042,,
84,"Fenilalanina, mg",747,11,01042,,
85,"Tirosina, mg",804,11,01042,,
86,"Valina, mg",880,11,01042,,
87,"Arginina, mg",615,11,01042,,
88,"Istidina, mg",599,11,01042,,
89,"Alanina, mg",368,11,01042,,
90,"Acido aspartico, mg",903,11,01042,,
91,"Acido glutammico, mg",3051,11,01042,,
92,"Glicina, mg",242,11,01042,,
93,"Prolina, mg",1495,11,01042,,
94,"Serina, mg",709,11,01042,,
95,ZUCCHERI,,,,,
96,"Glucosio, g",00,03,1216,3B,Gluc=0
97,"Fruttosio, g",00,87,,,
98,"Galattosio, g",00,87,,,
99,"Saccarosio (MSE), g",00,03,1216,3B,Sacc=0
100,"Maltosio (MSE), g",00,87,,,
101,"Lattosio (MSE), g",65,03,1216,3B,Latt=6.5g.
