Minerali,per porzione,% RDA
Calcio,"41,3 mg","4,1 %"
Rame,"< 0,1 mg","8,7 %"
Ferro,"0,3 mg","2,3 %"
Magnesio,"21,9 mg","7,3 %"
Manganese,"0,2 mg","10,2 %"
Fosforo,"46,2 mg","6,6 %"
Potassio,"418,0 mg","20,9 %"
Selenio,"0,0 mg","0,0 %"
Zinco,"0,1 mg","2,1 %"
