Minerali,per porzione,% RDA
Calcio,"16,2 mg","1,6 %"
Rame,"0,1 mg","13,2 %"
Ferro,"1,9 mg","12,9 %"
Magnesio,"50,8 mg","16,9 %"
Manganese,"< 0,1 mg","1,0 %"
Fosforo,"478,2 mg","68,3 %"
Potassio,"843,2 mg","42,2 %"
Selenio,"< 0,1 mg","194,0 %"
Zinco,"7,3 mg","104,9 %"
